week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2020.5464480874316,0.002360853591780659,0.001362417847750506,9.360084240991387e-4,0.001721228486489026,0.0018356323991003999,0.002584464224470131,0.002210046963827805,0.0012896159913068346,0.0018668335098608409,0.0014664206766304769,0.0017160283146203095,0.0018928344497984545,0.0028288769461511125,0.0018564331375272125,0.0014612205302433198,0.003312505504420438,0.0019708373476054787,0.0033853101930444904,0.0035933241507815398,0.003068090509561685,0.003759735916092501,0.004466991860045813,0.0032397009177293707,0.0029796853688030733,0.0034321132609840565,0.00371293255327242,0.004440989632957202,0.0024180562202402007,0.0037701366691073185,0.0031200936037415155,0.004591802731076329,0.002506460406183855,0.002080041601111447,0.002314051488027633,0.0017576297041079169,0.002012438940941929,0.0022256476291995183,0.0019136352111011434,0.003348907835987936,0.0023712540650024897,0.0028496780818937227,0.003099292359832304,0.0016744269584206722,0.0028600786528853693,0.0019344359807302181,0.00277167386576647,0.0017472293536158062,0.0013000162502735818,0.002314051488027633,0.0018356323991003999,0.0020384399536850103,0.0015808240286462535,0.0014300196628583084,0.0011648130459536755,9.100079625930854e-4,0.001362417847750506,0.0013416173069358463,0.0010556107144836049,0.0012428148516948493,9.464086123428451e-4,7.332051691094672e-4,0.001263615352987529,9.828092875793055e-4,5.51202921379175e-4,7.54005466554319e-4,5.824032614637801e-4,0.0010868113572177433,8.164064088045757e-4,7.228050235071297e-4,7.384052426877714e-4,4.2640174825027215e-4,6.656042598781713e-4,8.632071646410181e-4,9.204081456366061e-4,7.644056183968352e-4,3.4840116714657195e-4,6.604041935742898e-4,0.0010556107144836049,4.1600166400929074e-4,5.720031460221995e-4,7.384052426877714e-4
2020.5655737704917,0.0025012601557887625,0.002043640157790284,0.0033437075013491397,0.0013260169067880205,0.0018356323991003999,0.0016328256354974048,0.0011024116856079911,0.0024336569480174867,0.002584464224470131,0.0020540405675667285,0.002142444134650337,0.002470058664356574,0.0026884694975347276,0.003286503854617896,0.0024804591594204378,0.002589664483180265,0.002397255257160785,0.003525719523239945,0.0031772970674157778,0.0049350341710758016,0.003759735916092501,0.004092561044388847,0.004555399529410808,0.00400935456260728,0.004919432692832402,0.004872628286199056,0.004898630729132204,0.003629726678935282,0.004420187860645602,0.004061358598116162,0.0037285336695298504,0.003182497385412486,0.0030264880716576255,0.003182497385412486,0.00430057783134404,0.003218899625968554,0.0038429419984537592,0.002412855978691718,0.0032553018920135506,0.003359308506831505,0.0035361202294481955,0.002995286265072126,0.0028288769461511125,0.0035985245103836694,0.0036609288662095077,0.003655728500360734,0.0035985245103836694,0.003359308506831505,0.002412855978691718,0.0023868547787384785,0.00150802186641993,0.0024908596565645005,0.002147644349162222,0.0019396361744404699,0.0020488403624213725,0.0018200318507435628,0.002012438940941929,0.001882434072264451,0.0013208167744416161,0.0018148316689941748,0.001388418535472331,8.424068235148251e-4,0.0013416173069358463,0.0014664206766304769,0.0010400104001397088,7.800058500578373e-4,7.904060071005078e-4,0.0010244100904702265,0.0010296101931752911,6.34403869872398e-4,5.304027050563269e-4,7.800058500578373e-4,4.940023465146336e-4,6.604041935742898e-4,7.644056183968352e-4,3.4840116714657195e-4,0.0011908136348706493,5.252026522785282e-4,6.916045991804607e-4,8.060062465617456e-4,9.98409584762529e-4
2020.5846994535518,0.0019448363686649871,0.0024544579256640347,0.0017368290052038353,0.0013260169067880205,0.0019708373476054787,0.002314051488027633,0.002210046963827805,0.0031460951703395374,0.0015808240286462535,0.002932882708067575,0.0034321132609840565,0.004217371016703511,0.004810222476222118,0.003140894855977498,0.003796138560742797,0.0057567186402568615,0.003806539321038674,0.00521586157983388,0.0064952056340352796,0.006266377556829031,0.005891933784351191,0.007072480939606985,0.0051586558735601425,0.005725515195395651,0.0064067946666550996,0.005798323262531595,0.006146763280864589,0.005605902163555226,0.004524196805412104,0.0059335385148102425,0.0035361202294481955,0.003858543153722642,0.003499717766823437,0.0036661292325725816,0.0035153188191119765,0.004222571438720794,0.003738934416303768,0.004024955767797943,0.004732215319060305,0.0038533427681110123,0.0037337340426538855,0.004747816741133262,0.0038793447013583844,0.005293869462529797,0.005704712909223802,0.004544998619330876,0.005236663670438811,0.0035725227175621927,0.004222571438720794,0.0023868547787384785,0.002839277512982304,0.002158044779740347,0.0030212877692570046,0.0028704792259572447,0.0033385071672246357,0.0024284567049030854,0.0018616333234368946,0.0022568489739783763,0.001788830768065096,0.0020488403624213725,0.0011440125841828258,0.001518422169069036,9.828092875793055e-4,9.1520805385195e-4,9.464086123428451e-4,0.0014612205302433198,7.904060071005078e-4,0.0010244100904702265,5.148025482771891e-4,7.384052426877714e-4,6.396039335704413e-4,0.0012220143587225675,8.632071646410181e-4,0.0013156166426210114,0.0013728181212779988,0.001216814236782445,0.0011908136348706493,6.604041935742898e-4,8.268065731274711e-4,8.060062465617456e-4,0.00150802186641993
2020.603825136612,0.0019448363686649871,0.003135694542141295,0.002672868693315708,0.002516860908522644,0.0026260663087299776,0.0024492576804694376,0.004555399529410808,0.004867427799176182,0.004019755365543792,0.0039573505791006425,0.003286503854617896,0.005091049210924473,0.005517492708164296,0.004284976543460163,0.006568014778865976,0.004607404111015946,0.0067656401144341426,0.00944405754638206,0.007878596818777955,0.006401594026198965,0.005767119792704852,0.008065825520937807,0.00683324895428902,0.00790460076488041,0.007665364951277586,0.00742613023831921,0.0060375504865854464,0.005278267876625255,0.005065046671778663,0.004373383903372552,0.00468541108093808,0.004727014846080024,0.003307305173422107,0.004825823921693603,0.004981838633879792,0.00542908340308526,0.004649007813746687,0.0048310244045557,0.00561630328583662,0.005533094365837986,0.0051118512516052615,0.004128963922034487,0.005449885578993458,0.0038117397019696124,0.005917936736990098,0.0044305887457612245,0.00512745278757404,0.005631904973156666,0.003218899625968554,0.004591802731076329,0.003192898022971868,0.003738934416303768,0.0028600786528853693,0.003260502217811224,0.002652067628300581,0.0025012601557887625,0.0020852418093770505,0.0018044313070670536,0.0018668335098608409,0.002210046963827805,0.0016328256354974048,0.0022776498808985165,0.0015236223211765214,0.0011024116856079911,7.54005466554319e-4,0.0011700131626993324,0.0012844158626006128,5.096024970536484e-4,0.0011336123564175387,0.0017940309472143036,0.0010660109266482322,7.800058500578373e-4,0.0017264286588720033,0.0013156166426210114,7.644056183968352e-4,6.968046686044236e-4,0.0013208167744416161,6.604041935742898e-4,8.268065731274711e-4,3.432011325633059e-4,0.001196013754210651
2020.622950819672,0.002917281830520651,0.0036817303347937884,0.002808075818729408,0.004633406421319078,0.004857026826684956,0.004082160226884292,0.004414987418870811,0.006583616751733007,0.0067448374121625194,0.005715114051269498,0.008008616679312571,0.0069788682925356485,0.0067916435039738305,0.006999671088432016,0.007738175734550922,0.0061883682152110014,0.0071868966259951515,0.009724909307364592,0.011337235803609399,0.013469744407207957,0.013667395974502014,0.010421844303680755,0.0135529660281875,0.010993962102740479,0.010068174630755202,0.008814747070922528,0.00740012653149294,0.008247854072118593,0.008622314809651059,0.0067656401144341426,0.006313183217977983,0.006755238762258061,0.0065264095407653,0.007233703115713412,0.005278267876625255,0.0063339857475604045,0.007680967253394826,0.006437998520331927,0.006505606934198099,0.005434283946279259,0.006781242146596394,0.005782721525274816,0.005761919216217912,0.006562814122280046,0.007316914757024442,0.0046542082789255606,0.007967010288569753,0.00671363337435913,0.005631904973156666,0.004409786977610334,0.004435789189096282,0.004321379555807597,0.003416512233653071,0.003182497385412486,0.0025012601557887625,0.002652067628300581,0.0020852418093770505,0.001882434072264451,0.0021736454295049716,0.0017368290052038353,0.0014716208235318897,0.001518422169069036,0.0013416173069358463,0.001653626292798774,0.0010400104001397088,0.0018512329521433405,0.0010868113572177433,9.204081456366061e-4,0.0013364171730351354,0.0016900274630945603,0.0014924214163493834,0.001003609684867492,9.880093861184358e-4,5.252026522785282e-4,0.0010660109266482322,5.200026000149668e-4,5.304027050563269e-4,9.204081456366061e-4,0.0011024116856079911,0.001378018258824673,0.00131041651131466
2020.6420765027322,0.0030576898969653043,0.003816940083414855,0.0030784911242383115,0.004768618644508019,0.003676529966864721,0.003400911211008475,0.005106650740657798,0.005725515195395651,0.0047374157925664535,0.005860730258351855,0.00843508410381549,0.00828946068757165,0.00735852062761398,0.008143837679132033,0.007301312564138671,0.0059023349638452445,0.009584483237263443,0.0115608850399869,0.014515225693981677,0.016002862166626535,0.017428120244662573,0.016871536711235546,0.016190120122963836,0.014317570904073767,0.013381321580855659,0.013573771454237438,0.011841748234208584,0.009017581846942305,0.010026566592080932,0.009366043437531103,0.007743376508689189,0.007332516954591532,0.009267225734339593,0.007332516954591532,0.008112632801814583,0.006536810847169685,0.006568014778865976,0.00805022310334564,0.007296111834213189,0.0069164599547856965,0.006682429355280573,0.007743376508689189,0.0068124462249703355,0.007306513294578523,0.0071036851927475855,0.006646024690024559,0.0069840689907324175,0.007691368790742345,0.0059335385148102425,0.006058352905907412,0.0058555296725085965,0.0046542082789255606,0.004134164335210349,0.0038793447013583844,0.0029588841810546545,0.0037181329248362313,0.003577723075084036,0.002636466834996906,0.002095642227474157,0.0031512954852158663,0.0024492576804694376,0.0018564331375272125,0.0014300196628583084,0.001653626292798774,0.0013208167744416161,0.001653626292798774,0.001185613516044898,9.204081456366061e-4,8.216064907089019e-4,9.516087072476133e-4,0.0014924214163493834,0.001003609684867492,8.632071646410181e-4,0.0010556107144836049,0.0012220143587225675,0.0019136352111011434,2.6520067626126557e-4,6.604041935742898e-4,9.672089950704858e-4,5.720031460221995e-4,7.956060864047533e-4
2020.6612021857923,0.0025012601557887625,0.0027248713922515093,0.002137243920664269,0.003312505504420438,0.003806539321038674,0.0038117397019696124,0.0048310244045557,0.004295377401531253,0.0038741443136664456,0.007327316221550946,0.006718834046028912,0.005527893812761903,0.007784982720497809,0.007712171871679231,0.007883797606960438,0.006911259263350734,0.009584483237263443,0.010572674748807659,0.015898830260037758,0.015737581216144953,0.01429676518041859,0.013027631779014988,0.014390391002423017,0.015461898525116095,0.01292360582453632,0.011945772024446666,0.013209677700095337,0.01077551638205031,0.011638902441767738,0.009053988172539539,0.008700327802714423,0.007717372643216724,0.007941006311263562,0.005886733195387228,0.005668308928450343,0.006136362052479218,0.005153455357931754,0.008450686636884294,0.007493739936929543,0.0065212088883461914,0.005403080694905341,0.0075353459489994855,0.008804345308863735,0.00688005512568118,0.006672028019748792,0.00642759723369247,0.006328785114386053,0.00671363337435913,0.0059335385148102425,0.00477381912164906,0.004082160226884292,0.0039053466476019223,0.003499717766823437,0.003260502217811224,0.004019755365543792,0.0024284567049030854,0.0022360480753789583,0.0027092705771113563,0.0019448363686649871,0.002839277512982304,0.0031044926700280707,0.0024440574358006633,0.002683269228943592,0.0014664206766304769,0.0015132220174873545,0.0011700131626993324,0.002080041601111447,0.0016380257990398109,0.00144041994990653,7.384052426877714e-4,9.568088026666271e-4,0.001778430411332561,6.188036818867976e-4,0.0010556107144836049,0.0012220143587225675,0.0015652235567344159,5.304027050563269e-4,0.0014508202390348668,5.51202921379175e-4,8.060062465617456e-4,0.0010088097854867022
2020.6803278688524,0.0030576898969653043,0.0016380257990398109,0.0032084989832143057,0.002782074421156427,0.003676529966864721,0.0032657025441347374,0.0037285336695298504,0.0031460951703395374,0.005741116915482853,0.004836224887943667,0.00528866893337292,0.005382278537721043,0.00410296186397373,0.007998215078505908,0.007004871788709344,0.009501267967258987,0.009724909307364592,0.010713103487550278,0.012439887869910123,0.01106677754689829,0.013417730961730804,0.013771423416938579,0.014993761454582546,0.014317570904073767,0.013724611042088825,0.012294253237996145,0.012185027531725881,0.009345239694937212,0.010884739127687382,0.008013817480499029,0.009943350614610848,0.007332516954591532,0.0072805096475691685,0.00742613023831921,0.007327316221550946,0.007140090178408533,0.005860730258351855,0.006136362052479218,0.00561630328583662,0.004940234664859949,0.00825305489722676,0.005262666295407436,0.007332516954591532,0.005397880154826218,0.007207699505114218,0.006646024690024559,0.008622314809651059,0.006500406283859512,0.005527893812761903,0.004498194549718561,0.004966237141599493,0.003988552962963668,0.0030212877692570046,0.004191368914435681,0.003031688374572533,0.0031096929807496723,0.0031304942288193816,0.001502821715878309,0.0034945174171026557,0.0024440574358006633,0.0019604369544703195,0.0016848272943518216,0.0028652789391583914,0.0018356323991003999,9.464086123428451e-4,0.0014612205302433198,7.904060071005078e-4,0.0020488403624213725,6.188036818867976e-4,9.516087072476133e-4,0.0015964245052441485,7.800058500578373e-4,9.880093861184358e-4,0.0010556107144836049,0.0010660109266482322,0.0017420291791526898,9.256082379355073e-4,0.0013156166426210114,6.916045991804607e-4,9.204081456366061e-4,9.672089950704858e-4
2020.6994535519125,0.0025012601557887625,0.003135694542141295,0.002137243920664269,0.002251648748545568,0.0031512954852158663,0.003676529966864721,0.0046906115497633806,0.004867427799176182,0.004160166408873586,0.005715114051269498,0.005860730258351855,0.005382278537721043,0.006370390194367517,0.00642759723369247,0.00875753740534499,0.009501267967258987,0.008175042575181122,0.011139593093019493,0.013131657941592127,0.014005485923335151,0.013168067147658042,0.013646590510986694,0.013672597341678638,0.014203139526992608,0.014067902769637996,0.013225281665846569,0.014005485923335151,0.01363098641881596,0.012289052008682562,0.01051026209776149,0.009849732799143621,0.008008616679312571,0.006900857882046998,0.007717372643216724,0.006547212155654591,0.007743376508689189,0.006672028019748792,0.006542011501149185,0.0064067946666550996,0.007514542938803311,0.006094757159748407,0.007124488038577494,0.007545747457218475,0.006989269689443552,0.007207699505114218,0.00775897883421337,0.007748577283341836,0.007691368790742345,0.0072389038393971495,0.007254506013557681,0.00638599210793978,0.005652707230202153,0.0054082812354987984,0.006281979439199475,0.004321379555807597,0.0039417493941873135,0.004919432692832402,0.004139364748900522,0.0037285336695298504,0.002995286265072126,0.0029432832957010753,0.0018564331375272125,0.004024955767797943,0.003213699304331398,0.0024544579256640347,0.002532461665942752,0.0022776498808985165,0.0028652789391583914,0.002059240773237899,0.0019032348294126095,0.0023400526515775636,0.0018928344497984545,0.0018512329521433405,0.001710828143277401,0.0016796271261233435,0.0019136352111011434,0.002506460406183855,0.002506460406183855,0.003031688374572533,0.00206964118613459,0.002137243920664269
2020.7185792349726,0.004170567241980617,0.003546520937736729,0.002672868693315708,0.0038429419984537592,0.003281303526214121,0.004357782593639265,0.004414987418870811,0.005439484489999141,0.005023442636186012,0.005715114051269498,0.006718834046028912,0.007415728754027102,0.0066512253549268294,0.007571751236865709,0.007592554269948531,0.010364632869976964,0.010713103487550278,0.014520427145970035,0.015482704714958174,0.018671351708199405,0.016679074632589212,0.01885861927433708,0.017870270288280813,0.017412515017688462,0.015898830260037758,0.017979507937036752,0.013667395974502014,0.01583120963236622,0.014660866546239245,0.016340967300420138,0.012528309095424985,0.009355641565193784,0.012294253237996145,0.009646894777153196,0.009870536743572083,0.00925162295626162,0.00869512693287168,0.008351870673165371,0.007691368790742345,0.00810743199074506,0.010219004050034989,0.007639361124810888,0.007649762653835953,0.008575507069992844,0.009901742675820701,0.009085193614769562,0.010473854752581438,0.009964154596493578,0.009750914176774251,0.009641693812637063,0.008871956799435624,0.0068124462249703355,0.00898637644528638,0.006209170694867175,0.0056111027244387535,0.006443199164428961,0.00655761346622002,0.004290176972232778,0.004820623439345829,0.005361476388858467,0.004576201355811764,0.0032917041835359632,0.004206970174240745,0.0037649362923369853,0.0035881237916937088,0.0036037248705116445,0.0024752589116313678,0.003276103198336186,0.002776874143198534,0.0028548783671266307,0.003936549000260211,0.002002038539491907,0.0024648584176076025,0.0031616961165344864,0.0035101184678309845,0.003307305173422107,0.002641667098913336,0.0015808240286462535,0.002204846743081171,0.001955236758679912,0.0032449012419726235
2020.7377049180327,0.004727014846080024,0.003546520937736729,0.002407655737663283,0.004898630729132204,0.003281303526214121,0.0039469497886402685,0.004004154161913369,0.005439484489999141,0.005741116915482853,0.005860730258351855,0.005148254842817696,0.006255976304517954,0.009199613729829125,0.00828425985881655,0.00949086606787186,0.008929166590890197,0.012403479173694871,0.011420454011749976,0.018936647625938004,0.017604979810963983,0.01818237846497322,0.018484084816465865,0.01630975750366404,0.019472445469297373,0.018187580283792203,0.016356572205819715,0.016512621517401002,0.01572197649649416,0.013152463199081293,0.01561274359008081,0.013485348450993466,0.012829982643439736,0.009927747633663777,0.010707902416386635,0.010062973624097329,0.010057772617965428,0.009906943666346611,0.008653519992832884,0.008279059030587392,0.009787321015797124,0.008845952369577362,0.008258255722860864,0.008279059030587392,0.009953752604511815,0.009360842501099463,0.009860134770317457,0.008835550601276452,0.010182596908770295,0.010655891733390849,0.006609620050255059,0.008341469003697123,0.009225618336543066,0.006838449637916147,0.006906058572441684,0.0061415626664147295,0.006822847588589405,0.005741116915482853,0.006547212155654591,0.005985544474694745,0.005205460537649154,0.005637105536640755,0.005231463147008865,0.005189858978269959,0.00404055697766933,0.004435789189096282,0.0022360480753789583,0.003166896432976778,0.003068090509561685,0.002262049199925457,0.003806539321038674,0.003192898022971868,0.003894945867543119,0.0028340772293037934,0.0043473817230861005,0.002594864742416224,0.0038273408478713415,0.002506460406183855,0.0032969045129798693,0.0031720967499333595,0.003218899625968554,0.0038845450895646266
2020.7568306010928,0.006952864809371217,0.00395215018360753,0.00414456516311655,0.0034425139484697983,0.003411311892253395,0.004492994100142433,0.0052418641943946355,0.004149765577846888,0.007462535449723384,0.006448399809051898,0.007290911104813628,0.008580707927871615,0.010187797927392828,0.01014098877854045,0.012699950727104952,0.013391724258505185,0.014936544990546254,0.016070483017514972,0.017001579059527188,0.022141113070355437,0.018432066355112433,0.02220874190390769,0.02087178820446432,0.018671351708199405,0.017844261358116783,0.017516549952622636,0.018338433255814884,0.018031525945672842,0.019618100206346065,0.016653066298220602,0.012715554539894168,0.014952149474492278,0.013048436994883204,0.012445089114310883,0.012803976234156533,0.013277294918819153,0.011623298952049702,0.010869135864267278,0.0077901834993117,0.01107197865395119,0.010806722857394844,0.009189211890783682,0.010161792839493746,0.012705151997512511,0.01173252347841739,0.013298100234577928,0.01429676518041859,0.012455491604661598,0.010655891733390849,0.011295626749478021,0.011358040343154753,0.009641693812637063,0.010572674748807659,0.007524944442861097,0.00902278274904181,0.007810986619780369,0.008866755912421307,0.006848851006736582,0.00792540393112291,0.008357071508682635,0.006698031362482135,0.005735916341602262,0.00653161019370454,0.00477381912164906,0.005002640630872101,0.004284976543460163,0.005148254842817696,0.004503394999820554,0.00370773218222291,0.004966237141599493,0.004680210612638647,0.003562122004072948,0.004805021995434633,0.004082160226884292,0.004118563097248782,0.005392679615272976,0.005148254842817696,0.0034269129180184016,0.0042745756874694165,0.003790938181377859,0.005169056906383001
2020.775956284153,0.006396393386257183,0.006542011501149185,0.00708808306383376,0.005163856389714407,0.005907535554375335,0.007894199184880109,0.007311714025544296,0.007301312564138671,0.00875753740534499,0.01069750027562577,0.01015139080797669,0.012944410998783754,0.015425487712927255,0.022146315285201446,0.017813050659088257,0.02059087623294949,0.024383315895920254,0.028904431840409462,0.03318138432805966,0.031615208835539886,0.03448743384803855,0.03685505744633147,0.027588117015573278,0.031162535669910882,0.03260902236635017,0.03155797407972988,0.028701519477685403,0.028259277327995398,0.024471757432487577,0.023837062680235832,0.024867144964795872,0.02103305317005181,0.02090300073941348,0.02016430910394524,0.018177176646680372,0.019113512323043688,0.01728767337051709,0.018718168536506805,0.015773992246864873,0.018879426823316448,0.01985218903135495,0.017859866714652974,0.02033077390869288,0.020226733343279173,0.020018652836930783,0.022276370825420815,0.02116830804295771,0.023290815202809897,0.020814565272369745,0.02204227108722312,0.021475233867200415,0.016788309778997864,0.018369644270182756,0.016528226474318904,0.01645540338211426,0.015014567457114875,0.013714208297844595,0.014827313734021907,0.013443737677968907,0.014270758037558942,0.011108386417910789,0.0123982779334561,0.012257844643743538,0.008627515672217152,0.008877157686964345,0.0079826126812,0.0060375504865854464,0.005013041632488857,0.007202498784557124,0.006131161439069603,0.0078733960311214,0.007233703115713412,0.008383075694054132,0.00645360045418919,0.00686445306387115,0.005392679615272976,0.007524944442861097,0.007119287326336916,0.006755238762258061,0.007930604723981044,0.008471490021595586
2020.795081967213,0.012096606889927376,0.010088978662577169,0.009761316128180634,0.012320259392350435,0.010900342395795225,0.01170651761799311,0.01173252347841739,0.01517061274145522,0.015503510913125206,0.016855931651297302,0.018593323754685687,0.02138159528810311,0.02080416110966395,0.026864938467750194,0.026136567362656626,0.027359196099544254,0.03185455486054549,0.039904507331330934,0.04757055257273833,0.049496349148587214,0.050672681603891205,0.05299419452759971,0.04726867741353274,0.05305665819056681,0.05080801359317855,0.048850939107006414,0.04875725121839539,0.044869352691096945,0.046258969787315696,0.04123154221956109,0.03778132194850755,0.03918115747692687,0.03291601572611887,0.031167738787361735,0.029320664805997165,0.027765011140936866,0.030434104365725925,0.027572508739281437,0.02948195597583279,0.030251998134053146,0.027619333582200315,0.02911775081906758,0.03406075270783216,0.031984634684030094,0.03143309846754883,0.03336350081887554,0.03339472085277219,0.0338005829991347,0.031578786710916344,0.03141228589467296,0.03266105501163332,0.030668241886397156,0.026641223399901156,0.027624536345130603,0.02775460558749269,0.022224348570298577,0.02288503507700988,0.022359606541863378,0.022229550793465908,0.01900427229203403,0.022141113070355437,0.017630988621446398,0.017807848877735198,0.016798713138242865,0.015768790669483494,0.014114715453538935,0.012372271740083287,0.01268954818784482,0.012351466794747181,0.012575120393330197,0.013620583693301576,0.010796320696865801,0.01269474945721187,0.01067149493283023,0.0085443019336265,0.012699950727104952,0.011618097789846972,0.011992582797944648,0.013100450070966259,0.01172212113268813,0.016985973960557763
2020.8142076502731,0.018629736785086778,0.016221329847915026,0.01885861927433708,0.01709000804212591,0.01904068561020909,0.02491396737165714,0.02250006711548699,0.026479941041068513,0.026557980829654097,0.02829049429754094,0.031178145023819544,0.03462272372110519,0.033972294860823427,0.042012166797299716,0.049652497942772024,0.05372814730628022,0.05456101407074061,0.06939868880944058,0.07455381939027421,0.0847458187875308,0.09210592398653639,0.09026189324448243,0.08773036432954112,0.08838146596095336,0.08825645381534439,0.08311038131738735,0.07977195684886988,0.07744924816474863,0.076251479299636,0.06977879714733021,0.06390565249947891,0.06138581861899121,0.06253638877551028,0.05858498954247292,0.05044365903976221,0.05514402874311522,0.0499543869411081,0.048517827381048324,0.04684189138556734,0.055081562572699104,0.05770520634073556,0.05235915154657262,0.05482649315562814,0.057413683829383666,0.05716901441164973,0.05919928486335408,0.06255200755006156,0.06264051402777926,0.06418159213978508,0.059719879799254576,0.05468073976476109,0.050792398345672556,0.050511324692360714,0.051614807761036816,0.04983467212861658,0.0484761885653489,0.043391298857928785,0.04209022989960784,0.04096613253263839,0.0384057792385892,0.041023377644647675,0.03476321742337538,0.03329585747640478,0.031214566867818642,0.02653717020791216,0.025897247654943074,0.01999264283217882,0.023129543235192472,0.023779836484946176,0.023571741760226996,0.022567696415880453,0.02092380910645847,0.019597292361788067,0.02318676871484182,0.023498908803311888,0.027666158467289727,0.02377463410667591,0.0201695111210304,0.02717189791783759,0.02183418331580065,0.03518470080773461
2020.8333333333333,0.033654888530837174,0.02426886236600097,0.026620412744845168,0.02874834533726482,0.027707780622764286,0.03362887170445685,0.03312935116212396,0.03235406315707275,0.0430738350296186,0.04574371417253374,0.04720622070283763,0.05121401167429926,0.051672064597033836,0.06231772642442061,0.0709920382379437,0.07434031393870215,0.08715740163762124,0.09622136965298304,0.1196960553752733,0.12055603974623409,0.12464246286613317,0.12046743463870123,0.12642516130879727,0.1164959960396634,0.12630527031537198,0.12483532495405561,0.11456771660890464,0.1112585388357417,0.1030255929460548,0.10271818540115236,0.09321029008955385,0.08408434584533724,0.08516770749976485,0.08225101600072228,0.0813604160220645,0.08434476725927151,0.07950635037800766,0.08035004621045631,0.07704304519706122,0.07823562446575583,0.08053232797249253,0.08037087837949235,0.08399059445559036,0.08370934130050968,0.09338219824351167,0.08727199367094825,0.09762798905972785,0.0910588815582939,0.08784495762551033,0.08665736662915394,0.08453227148487737,0.08590732313202863,0.0768555679744924,0.0716585518281327,0.07381957261134654,0.07079416866043116,0.06696189587921807,0.06499380033383308,0.06702958302980788,0.06239582001568444,0.06023527391983167,0.0541810169547506,0.052728724797080476,0.04728429160292492,0.04042490913356441,0.03806753060893172,0.034445806265601224,0.03582473766489773,0.03263503868248069,0.037312983902106356,0.03747429986408173,0.03606410306639169,0.03945176199982789,0.03491411848936589,0.03601727061853173,0.040721540491192455,0.033020081683125445,0.03612134278216725,0.04000338327299791,0.036090121111204534,0.05607061908289262
2020.8524590163934,0.031152129436576814,0.024950384828363172,0.03156838039428185,0.03206268273431162,0.03322821422192664,0.04112225571382718,0.03961828856001279,0.045670850154205134,0.053275281601831606,0.052780777578602445,0.05751259306969411,0.05514923426070085,0.06286438402618895,0.06660784145035864,0.0783033262926877,0.08875650420103118,0.10339031611916284,0.11726732783382657,0.1303660800102862,0.13646049604416752,0.13570452026365157,0.1469566608674698,0.13616331804702922,0.13738853651221442,0.13880669775956256,0.12878654895224234,0.1257527327877694,0.12469980016890982,0.1154484623965563,0.10522439142285434,0.10556307717683698,0.09809687065089488,0.10108218259832984,0.09365308497278944,0.08889714423841621,0.09150165812197106,0.08538125741197128,0.09244452430797855,0.08839188365332061,0.08754284857175677,0.09647664220075904,0.08905341139274207,0.09795099592502512,0.09717995060055128,0.0993107726339786,0.10370293801790438,0.10243683093590472,0.10776719374262395,0.10456786839764372,0.10367688612122575,0.0983104736663879,0.09064736319125119,0.09103283599548498,0.08509999673510564,0.08452706302503343,0.08081877203239668,0.08181352638583875,0.07660039172987936,0.07589736161499283,0.06895089351036592,0.06972672734776239,0.06431175285573003,0.05881925385118346,0.05527937236977001,0.04817430814862606,0.047320724729743635,0.04306342641232404,0.03848383692712328,0.04211104674668278,0.04059143881022278,0.03789580522364522,0.03951420939739868,0.039821243526274704,0.0392644202570655,0.03998777126970584,0.04559278167644049,0.04517641844115139,0.03994613928385569,0.04662849968512971,0.04644113208481141,0.0676543916571415
2020.8715846994535,0.03309813128755091,0.02658399411854058,0.02675568215158173,0.03391505751059177,0.03703718680371008,0.03894177772667087,0.044869352691096945,0.04925171698042343,0.05801755370224043,0.05762191402786857,0.06209385877945956,0.06796159198525012,0.07009121703966387,0.07362169227427286,0.08853773156560041,0.09481478829478891,0.10636030004357815,0.12348530535974928,0.14685758134928711,0.1431448428561036,0.13959921647912238,0.14136157113591777,0.13099165012873468,0.13164850685277427,0.12699334412372484,0.12495000004813638,0.11947194057236714,0.11698589463727464,0.10734512163613391,0.10814237182444868,0.0994358113579082,0.1008998287863436,0.09909195559057475,0.09538783536640308,0.0928143825632118,0.090996372229476,0.08993372513626002,0.09244452430797855,0.09639328776165185,0.10011831969226892,0.0947053891171759,0.0956743612703738,0.09963378995237455,0.10025378042709528,0.10146773276328708,0.10592260754480028,0.10309332705620526,0.10527128624183203,0.09811770993085427,0.09548681686382582,0.09502316831743671,0.09564310382230912,0.09365829434679476,0.08261038522360595,0.0874907609812631,0.08476665271767003,0.08502707754869913,0.08278225833857573,0.07753257224263542,0.07037239654764878,0.06841458561074809,0.06650891490847259,0.06240623250338122,0.05518567289841428,0.04779435770133283,0.04283964164442654,0.03712044615096944,0.03981603954288836,0.03768245023190793,0.04217870155722661,0.04173114059930998,0.03918115747692687,0.043276803483284144,0.04176756983559749,0.03403473567838767,0.045072328153238396,0.04504630561381224,0.041267971105844625,0.04952757886990812,0.04667013702133027,0.08248017869652209
