week_end_num,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2020.8333333333333,0.033420737562001555,0.023285612873469672,0.028066773096576427,0.029180185807636972,0.03442499248688489,0.04020633974228534,0.03204186990944834,0.03561659473314601,0.03946737384218848,0.04549389510619258,0.04876245609667059,0.05026148272040899,0.05805399434995909,0.058204963019706915,0.0709920382379437,0.07920949769250424,0.077615896454034,0.09402816123529158,0.10453660560319387,0.10950762602496307,0.1189663828198319,0.11511492377528032,0.11429150946416952,0.11293655227001831,0.10861134823333707,0.11361923782793579,0.10254103611590717,0.10676673209126836,0.10605808340074212,0.10693868506774301,0.09861264528443572,0.09768008680551422,0.08982954521754315,0.08742304719162623,0.08740221219716894,0.07925636905650373,0.08110521767019797,0.07691285260967541,0.07768359747411017,0.07753257224263542,0.07660559939582126,0.07671496050113384,0.07853247159174001,0.0755692841474486,0.08378225863909303,0.08101147165139637,0.08249580346255506,0.08771994676970195,0.08380309218317719,0.08063648926625316,0.07914700260623443,0.08307913142068216,0.07672537585649256,0.07399662407754347,0.07607962776914119,0.0756317749340652,0.07198660462300467,0.06748256853623141,0.06821151901477014,0.06636312876873086,0.06290082807063703,0.052582977286026025,0.056945168931505814,0.0546130686864449,0.04951716896071526,0.04413032052296976,0.04134082895497894,0.03974838780622368,0.03743266989050533,0.03714126100861542,0.040112667427261196,0.03531478896197325,0.036391931382424234,0.04354222496423847,0.038364148519280224,0.045764532482237726,0.04175716147976913,0.03564781611979677,0.045119168757014244,0.046368267089239024,0.04873643171051591
2020.8524590163934,0.0347372000424662,0.027681766771685642,0.03162561516154576,0.033831803295450234,0.03129261376229456,0.04226717336536936,0.03844740999122737,0.04049776580148282,0.05194793932688346,0.05590403982695615,0.05919928486335408,0.06331212691444503,0.06636833540953814,0.07182518156054393,0.08212601859231732,0.08954305151727388,0.09930035275388908,0.10770466432549328,0.12355827849581401,0.12767621425335354,0.133634766949922,0.12607070177987983,0.12946944263100893,0.12717578946367994,0.12127009818266708,0.12211968413232095,0.11690771901965909,0.11287922793640039,0.11580806111926233,0.11170669861472844,0.10200438167041423,0.10231178499555135,0.0974612766239528,0.09214759775327208,0.08879817528356496,0.08763139759533567,0.08635526447495526,0.08803247447272687,0.08420413953376298,0.08658444525882883,0.08535521469279903,0.08387080125911792,0.08682404443104551,0.08824082731827128,0.08581877704426606,0.09384583215865508,0.09218927155340594,0.0940021141852048,0.0869021748346007,0.08701676630548696,0.08935552922270638,0.08578231693430761,0.0842562238322015,0.08151666052909237,0.08754284857175677,0.08222497484919472,0.0806312811966124,0.07640250081043853,0.07788670106320317,0.06996104185641008,0.06939868880944058,0.06431175285573003,0.0629320658433527,0.05956370077123016,0.055362660930499054,0.05004807698661355,0.042527385438210975,0.050516529746210785,0.050412428768259146,0.046519201836230185,0.04528050893743188,0.04449463084250035,0.04420318238268499,0.04354222496423847,0.0447912854166238,0.05017299730986679,0.04863753916192432,0.04355263367737253,0.04580616912664389,0.04651399718249179,0.061094275472710444
2020.8715846994535,0.031053270323770327,0.027551697711517227,0.0267973035782934,0.032447721496849546,0.03442499248688489,0.04200696259464282,0.04211104674668278,0.050657066397018655,0.05344185243687919,0.061594064724238874,0.06489487686250237,0.06990897187435849,0.07898034941002852,0.07762110422168288,0.08858461133857032,0.09688820670239857,0.10329131957637663,0.10996098172144046,0.11863803351028823,0.12755632037547418,0.11688687220814323,0.11556311679173165,0.12171313206869616,0.11304077849303262,0.1140517836976168,0.10852276347653937,0.11218612963112903,0.1151201352997823,0.1032444265429445,0.11014857833820746,0.10441676506525756,0.09922741365172524,0.09906069608811091,0.09251224463684395,0.08786579279736452,0.08965243983473208,0.08606358130177552,0.08325100608498587,0.08477706968586983,0.08590732313202863,0.08719907143870623,0.08182915095156555,0.08651673264936884,0.08981391824773975,0.08667820132517381,0.09241847805113083,0.08870441539482975,0.09248619834607583,0.08730324608750219,0.08719907143870623,0.09243410580367274,0.08365204917764194,0.08456873071836922,0.07998027659885462,0.08679800098928461,0.08462081538199144,0.07959488571755413,0.07655352275984226,0.07538701978209734,0.06660263478556433,0.07205950552513965,0.06586850026902422,0.06265613283359997,0.060323776454442805,0.05407690864046316,0.05108908885018071,0.04846577886663231,0.044624742289461165,0.03834853700813492,0.04248054716899888,0.046123649636549864,0.047763129020911836,0.04545746325929546,0.04794529658774495,0.04585821497904135,0.052692287881020816,0.05280159870580081,0.0543684124457266,0.05386869263718087,0.05301501574025177,0.07170020921117906
2020.8907103825136,0.028815982764439984,0.029882584594558902,0.027941905868062722,0.033956684668150564,0.03805712299368511,0.04200696259464282,0.0486531537623598,0.056081030304107146,0.06158365239916939,0.06853434320575585,0.06272381437970986,0.07485585298971331,0.07428303213742707,0.07883452830148312,0.08927218619773881,0.09321549941920004,0.10688136734574091,0.10531297056087378,0.10945551642805737,0.10814758265020276,0.11342120597988459,0.11198289203009094,0.10490133937460139,0.10628735103794289,0.1052608651672927,0.0987533119814612,0.10778282610865954,0.09861785515532064,0.09841467057770815,0.1002225202261995,0.09397606714815931,0.09368955060180342,0.08823040965616666,0.09060569062681932,0.08600107797752841,0.08936073816619917,0.08246455393518401,0.08520416717878863,0.08477706968586983,0.08269371757203837,0.08350621496789681,0.08642818552389282,0.08433955881820847,0.0845739391823867,0.09246015206834823,0.09209029633262385,0.0979614155347309,0.09335615151698876,0.0894024097329491,0.08811060669197428,0.08301663168359992,0.0847145679079729,0.07970425310981666,0.07967821323365443,0.07892827039575233,0.0766837144475746,0.07420492069192283,0.07348109354499774,0.07133050110283684,0.07627230982677412,0.0733092511699176,0.07104410930453689,0.06569147647554502,0.05956370077123016,0.05427471461582545,0.051609602597251045,0.047279086872608504,0.04983467212861658,0.04466637802124738,0.04616008195019439,0.04287607165729657,0.047763129020911836,0.050480094380218846,0.05173973184813041,0.05068309174440938,0.05500347996520514,0.046555634427008205,0.05372294193095212,0.05593006780052438,0.050651861329107026,0.07833457331946389
2020.9098360655737,0.02855063643920362,0.02432088666655326,0.031115707636310098,0.03131862941982168,0.03617858256095027,0.04175195730263332,0.04839291103396478,0.050386403556337236,0.05873595975383928,0.06437423011511077,0.06367136527505766,0.064686617537991,0.08233955601347112,0.07398100186509736,0.08514687340894145,0.08560001676796619,0.09610675789629805,0.09482520727608934,0.10039966161307977,0.09418444380981339,0.09193922925357989,0.09611717713646725,0.0939864859614107,0.0943407268540394,0.09218406232655986,0.09185588208748631,0.09257996505390262,0.08476144423435557,0.09620574076219364,0.09147040318203675,0.08799601281058879,0.0835218400422382,0.08121979636713128,0.07852205587442228,0.08246455393518401,0.08012089290188398,0.07789711665325866,0.07778775306172998,0.07844914591161427,0.07753257224263542,0.08369892454620174,0.07865746036227803,0.08423539010656583,0.08153749316550117,0.07961050961665472,0.08836063058248012,0.08598024355281363,0.08663653194148184,0.08540730014418628,0.08045420713909408,0.08108438520696994,0.07652748446141315,0.07515788834347019,0.07522558616344,0.07652748446141315,0.0729395316215187,0.07412680936375297,0.07273124007584172,0.07086186079958542,0.06716495759531406,0.06981524603804792,0.06491570284082832,0.06108906935995011,0.06061010921606201,0.0509069102696246,0.04901229086639981,0.050084512049894864,0.044624742289461165,0.04214227203292047,0.045925874665032416,0.04419797796075064,0.04235564532403662,0.04364631218933612,0.04354222496423847,0.045327349728733445,0.050386403556337236,0.047357157882094554,0.05485252058984304,0.05421224948968314,0.05434759069115682,0.08791788076352328
2020.9289617486338,0.02315555480904589,0.02561110597188265,0.027941905868062722,0.03131862941982168,0.03492452547557603,0.045103555217730316,0.04956921852751923,0.050792398345672556,0.05384787108270708,0.060485163817097586,0.06909668690530858,0.07032032615368167,0.07106493774577399,0.07168979486228885,0.0804750393498532,0.09049630030406597,0.09291335916220855,0.09827400479674708,0.0989773375067433,0.1012280661083417,0.1019835408327923,0.09790410770718923,0.09147561233739078,0.09174648913472629,0.0937520631681835,0.09004832328792742,0.08702718372445353,0.08720948889418917,0.08796475997767385,0.09302275456975558,0.0872824111410459,0.08461039844509344,0.08264163483862061,0.08069898614266309,0.07762110422168288,0.08724595000483759,0.0814958279010297,0.08481352909099973,0.08132395903797736,0.07869912335255423,0.0749547954123836,0.07661601472927547,0.07936052779441755,0.08593857472841517,0.083678091043846,0.0869334270288855,0.08434476725927151,0.0875011784951878,0.08910550054854265,0.08409997109339186,0.08204789536464477,0.07644416199405399,0.07444967027999577,0.07683473721370734,0.07600151362484847,0.07780337641786379,0.0767878680324539,0.07273124007584172,0.07179914562965965,0.0696382088081604,0.0747256658782865,0.06949241389494241,0.0667067681804462,0.06403581252472286,0.05774164676957327,0.05379061185089597,0.04630581146000827,0.045754123326343904,0.044895375141964296,0.044140729353822156,0.049485939245646246,0.0468835288926349,0.04811185035017758,0.05523252261298737,0.04693037112793482,0.05941793410162161,0.05632048896735672,0.05824140379875888,0.05867869513931271,0.058335108776448104,0.10133226886607072
2020.948087431694,0.029471550078810655,0.029362288285803326,0.028066773096576427,0.041132663942573124,0.04231401144238253,0.05193752893314606,0.058860900949882805,0.055404305260889956,0.060495575922211296,0.07394975745429094,0.07248649857579081,0.07637125494463122,0.07830853412917692,0.07937615162309743,0.08555834824825118,0.1024680924679792,0.10541718150466346,0.11473969538355908,0.12575794537852478,0.11506802007823747,0.10891357971580028,0.11556311679173165,0.11014336731193339,0.10815800430327165,0.1052608651672927,0.10703768855455963,0.10820490176792602,0.10727738198746213,0.09962337000755787,0.10431255612633777,0.10405724510857099,0.1064905663796164,0.09684131944286575,0.10087377829397891,0.09559621768544431,0.10178034310371988,0.09714869224745681,0.09291335916220855,0.09599735600056929,0.09466892277578039,0.09536699718042668,0.09757589136613132,0.09667981920584826,0.09421570038108264,0.09706533673106747,0.0984563494006994,0.09763840860471062,0.10907511795263358,0.10130100801682676,0.10332258162215982,0.09983176930060383,0.0973362426478697,0.09830005398673865,0.09318424344913355,0.09564310382230912,0.09098595401531188,0.09075675383179027,0.08712614930872083,0.09575771455706468,0.08842313674294484,0.08563647675010397,0.0849333244592767,0.08069898614266309,0.07974591693880385,0.06993500685886678,0.06500941984650686,0.05710654580863387,0.060828764386646916,0.05822578631889698,0.05862663645355475,0.06318717502292207,0.0539259519549699,0.06261968896064535,0.06494694182395627,0.06585808708801939,0.06991938586659296,0.06736802010437007,0.0688936176456205,0.07327279983002977,0.08479269514207938,0.13212812176530903
2020.967213114754,0.03131342628727269,0.034929728969465036,0.03873882619291077,0.04427604434449943,0.04694598521574311,0.05761150249814025,0.0599125012464985,0.05905872512423732,0.05615390891097462,0.07492355041646409,0.06773770004135177,0.07114825159414444,0.07039322471983507,0.07478815565109591,0.08459998151028221,0.08125104514647673,0.09543993086787789,0.10730343568804494,0.11786146958414749,0.1269360042919453,0.12728004423105221,0.1297613693826605,0.1257527327877694,0.12073325041423559,0.12054040353981298,0.12455906326587324,0.11124290542479995,0.11990974713343529,0.11359839233473083,0.12202586414320776,0.11396840108134648,0.11384332740764316,0.11069052792166702,0.11486998271271558,0.10957536857900574,0.11247274811081574,0.10502639154229543,0.10423439955919526,0.10549012928958304,0.10752749805193407,0.1086843004993087,0.10595908177898936,0.10653225167607122,0.10196791021006021,0.11324402022878641,0.11151909637677022,0.11866930478377564,0.11178486641363333,0.11450517901368581,0.1048752868775135,0.108371648651467,0.10618313835026558,0.10850192002628237,0.10562039344575304,0.1016396682179581,0.10199396125055918,0.10805378786657287,0.10662083304198854,0.09965983982355406,0.10105613201461104,0.10396345770257359,0.09805519211603621,0.09055880903174293,0.09479915982674962,0.08212601859231732,0.07602755165991182,0.07082541117524621,0.070799375744933,0.07143985111465084,0.06896130731073447,0.07027866987604939,0.06801366001734237,0.073507130318032,0.07770442857494432,0.07871995486021016,0.08042816688737137,0.09027231131358177,0.0861729622999826,0.0894128276298545,0.10238993867303445,0.1539604967107334
2020.9863387978141,0.024997207310182054,0.02289543965606542,0.025018017315627496,0.02855063643920362,0.0310428641123024,0.04265228769568704,0.03701116828502577,0.04049776580148282,0.043942961923915856,0.05146385822287528,0.04862712943090747,0.047513300252706905,0.05241640920217346,0.046342243901273755,0.04544184961843478,0.05202081214140184,0.053811433382442334,0.0665609814860068,0.08526666954516608,0.0867719575605672,0.09113180920354773,0.0934342917357036,0.08711052315131129,0.09205383182508284,0.08914717191075162,0.0875011784951878,0.09100679044572742,0.09087656289261156,0.09399690477674962,0.08660527992562575,0.08987121715998578,0.07934490397043198,0.08796475997767385,0.08696988794596665,0.08106355275208788,0.08772515554935775,0.07954801404843,0.08208435285628438,0.07797002584205613,0.08405309536330766,0.08477186120151196,0.08540730014418628,0.0823655972223858,0.0781835461973247,0.08720948889418917,0.08539688304973399,0.09153812224230162,0.08966806675600827,0.08670424470693484,0.08555834824825118,0.08565731103709066,0.0855375140009148,0.08253226126823278,0.08044379103684132,0.08334996448274523,0.08799080400380145,0.08898048666228678,0.08157915846335717,0.08467290009778318,0.0800271486576184,0.0837197580569043,0.08545417709504921,0.07674099889344502,0.07936573573678733,0.07151795840673199,0.06688379543032635,0.06369219076336763,0.05720024874130235,0.06075067314874975,0.06432737216353493,0.064509597767947,0.05882966562273267,0.06108386324771678,0.06585808708801939,0.0612140162099866,0.07412160194604378,0.06656618814662466,0.07584007809849119,0.08185519190486862,0.08420413953376298,0.13575665617153776
2021.0054794520547,0.021444020988765872,0.021860194241693706,0.018666149840991908,0.018484084816465865,0.020278753599968627,0.02100184055703399,0.025761980481260664,0.02640710401072018,0.03145911419535494,0.03272869752833626,0.03643356052282371,0.03336350081887554,0.035252346607322294,0.03960267667233758,0.036241026027849385,0.044411359687295815,0.05062063093256117,0.056476658254863206,0.06678486836345532,0.07281455659399479,0.08813144197026807,0.07980320475816531,0.08394892722551921,0.08239684669028861,0.07911054717392291,0.07783983093377356,0.08157395029930234,0.08160519929146738,0.08183435914118056,0.07619419539303506,0.07782420756668122,0.08125104514647673,0.07075251200321046,0.07643374669502094,0.07100765955244961,0.07280414202192524,0.07216364984834578,0.07145026541348344,0.07135653679907603,0.06692024229187675,0.06825317363647677,0.06751380906143582,0.07230945225123998,0.0751474733020671,0.07018494337339182,0.07761068868691245,0.07639729316483058,0.07417367614657362,0.08020942928775929,0.07544951034967874,0.07562656736564259,0.07423095782738513,0.07162730881274822,0.07169500203647033,0.07548075566163104,0.07316344596367182,0.07612128869407903,0.07340819064984942,0.07468921354549676,0.07483502302998163,0.07497562542009331,0.07716803038761594,0.06910189381982798,0.06718057776016344,0.06438464299897227,0.05981879342628361,0.05775205832535933,0.05686187783603229,0.058111258276542295,0.056606799686064475,0.05753862184841116,0.05430074177386138,0.06066737595758469,0.05765835439833115,0.06050078197555285,0.0665609814860068,0.06897172111318853,0.06631106238930223,0.07275727647342736,0.08154270132591035,0.1260759144025092
2021.0246575342467,0.025486244639998552,0.024752690369950796,0.021324371794999252,0.024487364778082346,0.023254398908340777,0.027879472366243843,0.029237417946343228,0.03236446963094045,0.032140730901737524,0.040955724337225025,0.038853311576107115,0.03982644751018763,0.047180197095524394,0.04822115154669066,0.05337418297078971,0.053702120434838935,0.058527725094200844,0.0750953981263477,0.08882942861738001,0.10448450098755087,0.10815800430327165,0.1106019396228087,0.10370814839880982,0.11494815526690823,0.10613103208474618,0.10258271824637824,0.10601118787220726,0.10830911850748232,0.10878330730968457,0.10662083304198854,0.11734029224452952,0.10409371803436063,0.1015823563365701,0.10024857039230473,0.09207466868340211,0.09695593281859069,0.09482520727608934,0.09290294056396853,0.08943887238124645,0.08827728915207608,0.08488644797795514,0.0827978831953825,0.08434476725927151,0.08570939679107753,0.08463123232097622,0.08772515554935775,0.09316340614619323,0.0907359175015643,0.0937781100930188,0.09811770993085427,0.09511693960005849,0.09035565594151702,0.09193922925357989,0.08397496924040178,0.08885547307657193,0.082136435031541985,0.08628755216393151,0.08641776822492586,0.08181873457389464,0.0849229074597749,0.08349058989825626,0.0807510669303825,0.07791794783962838,0.07934490397043198,0.0708774820749848,0.06818027807038754,0.06671718153140375,0.05973029175113444,0.06018841969777895,0.06393168447846136,0.06974755526133275,0.05862663645355475,0.0611775733477102,0.0696382088081604,0.06465017224195665,0.06355161887910069,0.09201215813349858,0.08408955426083184,0.07964696539946896,0.10661562236922502,0.13466181308296826
2021.0438356164384,0.022026664475484493,0.02656838614364825,0.02350931350519697,0.02537178868248336,0.02575677790468735,0.02178216150305884,0.026672439398101128,0.02807197590427464,0.03093359901762195,0.034758013946154465,0.03857750630803644,0.030002253481954542,0.0395402291685254,0.04035725660475935,0.04440615524452598,0.052884883297957694,0.059735497727853276,0.06652974153323028,0.0753818122381916,0.07951155833498777,0.08643860282494671,0.09101720866406612,0.09218406232655986,0.08787100159163537,0.08592815752753277,0.08281350805687844,0.08498020098286187,0.08242809617697663,0.08365725754983709,0.08767306777625558,0.08290204902738431,0.08215726791625111,0.08305829816664147,0.08264163483862061,0.07703783748731005,0.07520475605560152,0.07648061555709501,0.07795961023739693,0.07249170582975899,0.06834689665731088,0.07175228098691044,0.06609238416499662,0.07157523716215551,0.07067440586086896,0.07058588570803985,0.07379353568186398,0.07579320981373948,0.07687639874362208,0.08530833783114858,0.07575154915164821,0.07289787324564116,0.07205950552513965,0.07860538167137458,0.07333528785690926,0.06600907841667729,0.0669827226854009,0.07768880524853926,0.068315655631595,0.066623461447858,0.06893527281372634,0.06733157292897043,0.060870413094806536,0.0652437130996614,0.06346311085062685,0.05569061093514335,0.051630423255508776,0.04976180237769466,0.04749248124286842,0.0531243272434509,0.04794009179126749,0.05099539692903416,0.045166009402983244,0.04500466957782189,0.05394677354070843,0.050677886673886896,0.05743450681170985,0.08676154019273125,0.06551965984053856,0.06594139259443992,0.08653756728904136,0.11847646556352856
2021.0630136986301,0.015878023903695297,0.02397232484672574,0.021839385499940696,0.02385787222141106,0.026381090810323773,0.02638629344935969,0.026672439398101128,0.02287463050003617,0.026089743854916102,0.030309231452433975,0.0327911368526245,0.028524622166475024,0.031901383559517896,0.030366464833802426,0.02808238152122697,0.03775009928085571,0.04277719025318065,0.05466512335425276,0.06142226162721129,0.06374946089924406,0.07111700888536641,0.06589973982454454,0.06959134611290509,0.06819069171642961,0.06593618599638126,0.06253638877551028,0.06761794428102148,0.06504065888593533,0.06913313531791078,0.06265092656447374,0.06482198600404518,0.06138581861899121,0.06878427298810555,0.05734600919441342,0.05946478762943292,0.05894940114538459,0.06284355886939895,0.05583636715666009,0.061297314276797306,0.053025426349704155,0.055118001162992085,0.053566780913322246,0.054311152640724496,0.057606296734054936,0.05696078602675669,0.061896023058197525,0.06073505491523971,0.05669529604532494,0.06564982390583558,0.06341625372006618,0.06320800031732524,0.06269257673209606,0.062151127155035346,0.06182834258950522,0.06392647808162462,0.060344600602125056,0.0628383525815075,0.06251035749502422,0.05490978099098171,0.056492275209413245,0.05989688326473763,0.052697493153177975,0.051609602597251045,0.052166558076805473,0.04765903355495698,0.04547828145439858,0.03863995265571749,0.040107463414704274,0.04617569580670892,0.0405341941737187,0.049532783825288924,0.03862434106176391,0.040216747787704746,0.04099215303028327,0.042673104767768456,0.043349664147074925,0.06839375823107996,0.052140531986948055,0.05325446028496681,0.06954448345987689,0.09557537941596181
